Code Ana;Analyte;Anonymat;Controle;Unite;Tech;App;Tri;Resultat;Effectif pairs;Cible pairs;ET pairs;Biais % pairs;Biais |c| pairs;z score pairs;Note pairs;Effectif ens;Cible ens;ET ens;Biais % ens;Biais |c| ens;z score ens;Note ens;Date;LA %;Opérateur
FX;Facteur X;1952;25HA03;%;W6;PB7;XX;44,0;15;52,83;3,34;-16,7;-8,83;-2,5;-1;285;56,26;4,98;-21,8;-12,26;-2,5;-1;19/02/2025;15,0;Maud LEBAS
FX;Facteur X;1952A;25HA03;%;W6;PB7;XX;45,0;15;52,83;3,34;-14,8;-7,83;-2,2;B-;285;56,26;4,98;-20,0;-11,26;-2,3;-1;19/02/2025;15,0;Maud LEBAS
FX;Facteur X;1952;25HA04;%;W6;PB7;XX;10,0;15;11,92;1,04;-16,1;-1,92;-1,8;B-;287;11,64;1,08;-14,1;-1,64;-1,5;B-;19/02/2025;18,0;Maud LEBAS
FX;Facteur X;1952A;25HA04;%;W6;PB7;XX;11,0;15;11,92;1,04;-7,7;-0,92;-0,8;TB;287;11,64;1,08;-5,5;-0,64;-0,6;TB;19/02/2025;18,0;Maud LEBAS
FX;Facteur X;1952;25HA05;%;W6;PB7;XX;59,0;21;55,62;4,07;6,1;3,38;0,8;TB;291;55,81;4,52;5,7;3,19;0,7;TB;19/03/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA05;%;W6;PB7;XX;61,0;21;55,62;4,07;9,7;5,38;1,3;B+;291;55,81;4,52;9,3;5,19;1,1;B+;19/03/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA06;%;W6;PB7;XX;47,0;21;42,11;3,49;11,6;4,89;1,4;B+;291;41,19;3,64;14,1;5,81;1,6;B+;19/03/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA06;%;W6;PB7;XX;47,0;21;42,11;3,49;11,6;4,89;1,4;B+;291;41,19;3,64;14,1;5,81;1,6;B+;19/03/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA07;%;W6;PB7;XX;86,0;14;74,98;7,20;14,7;11,02;1,5;+1;284;80,53;5,32;6,8;5,47;1,0;B+;16/04/2025;13,0;Maud LEBAS
FX;Facteur X;1952A;25HA07;%;W6;PB7;XX;86,0;14;74,98;7,20;14,7;11,02;1,5;+1;284;80,53;5,32;6,8;5,47;1,0;B+;16/04/2025;13,0;Maud LEBAS
FX;Facteur X;1952;25HA08;%;W6;PB7;XX;13,0;14;11,83;1,17;9,9;1,17;0,9;B+;284;11,49;1,10;13,1;1,51;1,4;B+;16/04/2025;18,0;Maud LEBAS
FX;Facteur X;1952A;25HA08;%;W6;PB7;XX;14,0;14;11,83;1,17;18,3;2,17;1,8;B+;284;11,49;1,10;21,8;2,51;2,3;+1;16/04/2025;18,0;Maud LEBAS
FX;Facteur X;1952;25HA09;%;W6;PB7;XX;91,0;20;78,35;9,27;16,1;12,65;1,3;+1;284;80,86;6,00;12,5;10,14;1,7;B+;14/05/2025;13,0;Maud LEBAS
FX;Facteur X;1952A;25HA09;%;W6;PB7;XX;91,0;20;78,35;9,27;16,1;12,65;1,3;+1;284;80,86;6,00;12,5;10,14;1,7;B+;14/05/2025;13,0;Maud LEBAS
FX;Facteur X;1952;25HA10;%;W6;PB7;XX;64,0;20;55,06;6,47;16,2;8,94;1,3;B+;283;55,99;4,83;14,3;8,01;1,7;B+;14/05/2025;15,0;Maud LEBAS
FX;Facteur X;1952A;25HA10;%;W6;PB7;XX;65,0;20;55,06;6,47;18,1;9,94;1,5;+1;283;55,99;4,83;16,1;9,01;1,9;+1;14/05/2025;15,0;Maud LEBAS
FX;Facteur X;1952;25HA11;%;W6;PB7;XX;61,0;22;55,51;6,42;9,9;5,49;0,9;B+;276;55,97;4,59;9,0;5,03;1,1;B+;11/06/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA11;%;W6;PB7;XX;62,0;22;55,51;6,42;11,7;6,49;1,0;B+;276;55,97;4,59;10,8;6,03;1,3;B+;11/06/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA12;%;W6;PB7;XX;19,0;22;16,92;1,61;12,3;2,08;1,3;B+;275;16,04;1,41;18,5;2,96;2,1;+1;11/06/2025;18,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA12;%;W6;PB7;XX;19,0;22;16,92;1,61;12,3;2,08;1,3;B+;275;16,04;1,41;18,5;2,96;2,1;+1;11/06/2025;18,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA13;%;W6;PB7;XX;86,0;22;77,54;5,32;10,9;8,46;1,6;B+;277;81,62;5,75;5,4;4,38;0,8;TB;09/07/2025;13,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA13;%;W6;PB7;XX;80,0;22;77,54;5,32;3,2;2,46;0,5;TB;277;81,62;5,75;-2,0;-1,62;-0,3;TB;09/07/2025;13,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA14;%;W6;PB7;XX;47,0;22;41,58;3,17;13,0;5,42;1,7;B+;278;41,63;3,55;12,9;5,37;1,5;B+;09/07/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA14;%;W6;PB7;XX;43,0;22;41,58;3,17;3,4;1,42;0,4;TB;278;41,63;3,55;3,3;1,37;0,4;TB;09/07/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA15;%;W6;PB7;XX;119,0;17;104,3;5,6;14,1;14,7;2,5;+1;273;109,2;8,0;9,0;9,8;1,2;B+;27/08/2025;13,0;Maud LEBAS
FX;Facteur X;1952A;25HA15;%;W6;PB7;XX;105,0;17;104,3;5,6;0,7;0,7;0,1;TB;273;109,2;8,0;-3,8;-4,2;-0,5;TB;27/08/2025;13,0;Maud LEBAS
FX;Facteur X;1952;25HA16;%;W6;PB7;XX;14,0;19;12,65;1,37;10,7;1,35;0,9;B+;276;11,59;1,16;20,8;2,41;2,1;+1;27/08/2025;18,0;Maud LEBAS
FX;Facteur X;1952A;25HA16;%;W6;PB7;XX;13,0;19;12,65;1,37;2,8;0,35;0,2;TB;276;11,59;1,16;12,2;1,41;1,2;B+;27/08/2025;18,0;Maud LEBAS
FX;Facteur X;1952;25HA17;%;W6;PB7;XX;94,0;21;99,17;6,76;-5,2;-5,17;-0,8;TB;274;108,71;8,00;-13,5;-14,71;-1,8;-1;01/10/2025;13,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA17;%;W6;PB7;XX;99,0;21;99,17;6,76;-0,2;-0,17;0,0;TB;274;108,71;8,00;-8,9;-9,71;-1,2;B-;01/10/2025;13,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA18;%;W6;PB7;XX;39,0;21;40,15;3,28;-2,9;-1,15;-0,4;TB;278;41,43;3,61;-5,9;-2,43;-0,7;TB;01/10/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA18;%;W6;PB7;XX;42,0;21;40,15;3,28;4,6;1,85;0,6;TB;278;41,43;3,61;1,4;0,57;0,2;TB;01/10/2025;15,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA19;%;W6;PB7;XX;16,0;21;16,29;1,34;-1,8;-0,29;-0,2;TB;278;16,01;1,53;-0,1;-0,01;0,0;TB;05/11/2025;18,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA19;%;W6;PB7;XX;16,0;21;16,29;1,34;-1,8;-0,29;-0,2;TB;278;16,01;1,53;-0,1;-0,01;0,0;TB;05/11/2025;18,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952;25HA20;%;W6;PB7;XX;12,0;21;11,86;1,02;1,2;0,14;0,1;TB;280;11,51;1,15;4,3;0,49;0,4;TB;05/11/2025;18,0;Marie BRIONNE-FRANCOIS
FX;Facteur X;1952A;25HA20;%;W6;PB7;XX;11,0;21;11,86;1,02;-7,3;-0,86;-0,8;TB;280;11,51;1,15;-4,4;-0,51;-0,4;TB;05/11/2025;18,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA01;%;B3;PB7;XX;95,8;18;109,25;16,59;-12,3;-13,45;-0,8;B-;241;86,53;9,24;10,7;9,27;1,0;B+;22/01/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA01;%;B3;PB7;XX;106,8;18;109,25;16,59;-2,2;-2,45;-0,1;TB;241;86,53;9,24;23,4;20,27;2,2;+1;22/01/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA02;%;B3;PB7;XX;39,2;18;43,94;4,85;-10,8;-4,74;-0,9;B-;240;39,14;4,61;0,2;0,06;0,0;TB;22/01/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA02;%;B3;PB7;XX;43,6;18;43,94;4,85;-0,8;-0,34;-0,1;TB;240;39,14;4,61;11,4;4,46;1,0;B+;22/01/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA03;%;B3;PB7;XX;63,0;19;74,46;10,57;-15,4;-11,46;-1,0;B-;245;64,96;7,37;-3,0;-1,96;-0,3;TB;19/02/2025;20,0;Maud LEBAS
FU;Facteur XI;1952A;25HA03;%;B3;PB7;XX;75,0;19;74,46;10,57;0,7;0,54;0,0;TB;245;64,96;7,37;15,5;10,04;1,4;B+;19/02/2025;20,0;Maud LEBAS
FU;Facteur XI;1952;25HA04;%;B3;PB7;XX;27,0;19;28,89;3,38;-6,5;-1,89;-0,5;TB;246;33,05;3,62;-18,3;-6,05;-1,7;B-;19/02/2025;20,0;Maud LEBAS
FU;Facteur XI;1952A;25HA04;%;B3;PB7;XX;30,0;19;28,89;3,38;3,8;1,11;0,3;TB;246;33,05;3,62;-9,2;-3,05;-0,8;TB;19/02/2025;20,0;Maud LEBAS
FU;Facteur XI;1952;25HA05;%;B3;PB7;XX;60,4;19;70,56;6,60;-14,4;-10,16;-1,5;B-;244;65,05;7,74;-7,1;-4,65;-0,6;TB;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA05;%;B3;PB7;XX;75,8;19;70,56;6,60;7,4;5,24;0,8;TB;244;65,05;7,74;16,5;10,75;1,4;B+;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA06;%;B3;PB7;XX;40,1;19;43,31;4,43;-7,4;-3,21;-0,7;TB;243;39,56;4,80;1,4;0,54;0,1;TB;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA06;%;B3;PB7;XX;47,3;19;43,31;4,43;9,2;3,99;0,9;TB;243;39,56;4,80;19,6;7,74;1,6;B+;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA07;%;B3;PB7;XX;110,7;20;111,00;14,98;-0,3;-0,30;0,0;TB;247;87,45;9,64;26,6;23,25;2,4;+1;16/04/2025;16,0;Maud LEBAS
FU;Facteur XI;1952A;25HA07;%;B3;PB7;XX;117,1;20;111,00;14,98;5,5;6,10;0,4;TB;247;87,45;9,64;33,9;29,65;3,1;+2;16/04/2025;16,0;Maud LEBAS
FU;Facteur XI;1952;25HA08;%;B3;PB7;XX;29,6;20;28,52;2,33;3,8;1,08;0,4;TB;247;33,08;3,72;-10,5;-3,48;-0,9;B-;16/04/2025;20,0;Maud LEBAS
FU;Facteur XI;1952A;25HA08;%;B3;PB7;XX;29,9;20;28,52;2,33;4,8;1,38;0,6;TB;247;33,08;3,72;-9,6;-3,18;-0,9;TB;16/04/2025;20,0;Maud LEBAS
FU;Facteur XI;1952;25HA09;%;B3;PB7;XX;110,3;20;110,90;16,08;-0,5;-0,60;0,0;TB;243;86,10;8,23;28,1;24,20;2,9;+1;14/05/2025;16,0;Maud LEBAS
FU;Facteur XI;1952A;25HA09;%;B3;PB7;XX;113,6;20;110,90;16,08;2,4;2,70;0,2;TB;243;86,10;8,23;31,9;27,50;3,3;+1;14/05/2025;16,0;Maud LEBAS
FU;Facteur XI;1952;25HA10;%;B3;PB7;XX;71,8;20;72,42;6,81;-0,9;-0,62;-0,1;TB;243;65,08;6,96;10,3;6,72;1,0;B+;14/05/2025;20,0;Maud LEBAS
FU;Facteur XI;1952A;25HA10;%;B3;PB7;XX;75,4;20;72,42;6,81;4,1;2,98;0,4;TB;243;65,08;6,96;15,9;10,32;1,5;B+;14/05/2025;20,0;Maud LEBAS
FU;Facteur XI;1952;25HA11;%;B3;PB7;XX;63,8;19;71,63;5,48;-10,9;-7,83;-1,4;B-;238;64,64;6,78;-1,3;-0,84;-0,1;TB;11/06/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA11;%;B3;PB7;XX;75,7;19;71,63;5,48;5,7;4,07;0,7;TB;238;64,64;6,78;17,1;11,06;1,6;B+;11/06/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA12;%;B3;PB7;XX;81,3;19;94,75;10,10;-14,2;-13,45;-1,3;B-;237;83,31;8,03;-2,4;-2,01;-0,3;TB;11/06/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA12;%;B3;PB7;XX;102,2;19;94,75;10,10;7,9;7,45;0,7;TB;237;83,31;8,03;22,7;18,89;2,4;+1;11/06/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA13;%;B3;PB7;XX;93,6;20;109,90;17,06;-14,8;-16,30;-0,9;B-;246;87,08;8,19;7,5;6,52;0,8;TB;09/07/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA13;%;B3;PB7;XX;83,5;20;109,90;17,06;-24,0;-26,40;-1,5;-1;246;87,08;8,19;-4,1;-3,58;-0,4;TB;09/07/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA14;%;B3;PB7;XX;39,0;20;43,68;4,44;-10,7;-4,68;-1,0;B-;246;39,28;3,84;-0,7;-0,28;-0,1;TB;09/07/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA14;%;B3;PB7;XX;35,7;20;43,68;4,44;-18,3;-7,98;-1,7;B-;246;39,28;3,84;-9,1;-3,58;-0,9;TB;09/07/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA15;%;B3;PB7;XX;109,3;16;127,4;19,2;-14,2;-18,1;-0,9;B-;240;100,8;10,2;8,4;8,5;0,8;B+;27/08/2025;16,0;Maud LEBAS
FU;Facteur XI;1952A;25HA15;%;B3;PB7;XX;107,6;16;127,4;19,2;-15,5;-19,8;-1,0;B-;240;100,8;10,2;6,7;6,8;0,7;TB;27/08/2025;16,0;Maud LEBAS
FU;Facteur XI;1952;25HA16;%;B3;PB7;XX;30,9;17;29,20;3,62;5,8;1,70;0,4;TB;243;33,20;3,54;-6,9;-2,30;-0,6;TB;27/08/2025;20,0;Maud LEBAS
FU;Facteur XI;1952A;25HA16;%;B3;PB7;XX;28,6;17;29,20;3,62;-2,1;-0,60;-0,2;TB;243;33,20;3,54;-13,9;-4,60;-1,3;B-;27/08/2025;20,0;Maud LEBAS
FU;Facteur XI;1952;25HA17;%;B3;PB7;XX;117,8;15;131,33;15,05;-10,3;-13,53;-0,9;B-;239;101,37;10,64;16,2;16,43;1,5;+1;01/10/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA17;%;B3;PB7;XX;117,6;15;131,33;15,05;-10,5;-13,73;-0,9;B-;239;101,37;10,64;16,0;16,23;1,5;+1;01/10/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA18;%;B3;PB7;XX;39,9;17;44,11;3,48;-9,5;-4,21;-1,2;TB;241;39,35;4,18;1,4;0,55;0,1;TB;01/10/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA18;%;B3;PB7;XX;38,2;17;44,11;3,48;-13,4;-5,91;-1,6;B-;241;39,35;4,18;-2,9;-1,15;-0,3;TB;01/10/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA19;%;B3;PB7;XX;98,9;19;95,77;7,97;3,3;3,13;0,4;TB;245;84,41;8,75;17,2;14,49;1,7;+1;05/11/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA19;%;B3;PB7;XX;85,6;19;95,77;7,97;-10,6;-10,17;-1,2;B-;245;84,41;8,75;1,4;1,19;0,1;TB;05/11/2025;16,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952;25HA20;%;B3;PB7;XX;30,1;19;28,43;2,16;5,9;1,67;0,7;TB;245;32,71;3,84;-8,0;-2,61;-0,7;TB;05/11/2025;20,0;Marie BRIONNE-FRANCOIS
FU;Facteur XI;1952A;25HA20;%;B3;PB7;XX;27,3;19;28,43;2,16;-4,0;-1,13;-0,5;TB;245;32,71;3,84;-16,5;-5,41;-1,4;B-;05/11/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA01;%;B4;PB7;XX;76,7;10;93,03;12,80;-17,6;-16,33;-1,2;B-;161;87,34;10,68;-12,2;-10,64;-1,0;B-;22/01/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA01;%;B4;PB7;XX;80,5;10;93,03;12,80;-13,5;-12,53;-0,9;B-;161;87,34;10,68;-7,8;-6,84;-0,6;TB;22/01/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA02;%;B4;PB7;XX;33,0;10;38,53;5,94;-14,4;-5,53;-0,9;B-;158;36,62;5,55;-9,9;-3,62;-0,7;TB;22/01/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA02;%;B4;PB7;XX;32,8;10;38,53;5,94;-14,9;-5,73;-0,9;B-;158;36,62;5,55;-10,4;-3,82;-0,7;B-;22/01/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA03;%;B4;PB7;XX;64,0;12;74,64;6,00;-14,3;-10,64;-1,7;B-;161;70,29;8,26;-8,9;-6,29;-0,8;B-;19/02/2025;16,0;Maud LEBAS
FV;Facteur XII;1952A;25HA03;%;B4;PB7;XX;71,0;12;74,64;6,00;-4,9;-3,64;-0,6;TB;161;70,29;8,26;1,0;0,71;0,1;TB;19/02/2025;16,0;Maud LEBAS
FV;Facteur XII;1952;25HA04;%;B4;PB7;XX;54,0;12;61,98;5,00;-12,9;-7,98;-1,5;B-;161;56,04;7,94;-3,6;-2,04;-0,3;TB;19/02/2025;20,0;Maud LEBAS
FV;Facteur XII;1952A;25HA04;%;B4;PB7;XX;59,0;12;61,98;5,00;-4,8;-2,98;-0,6;TB;161;56,04;7,94;5,3;2,96;0,4;TB;19/02/2025;20,0;Maud LEBAS
FV;Facteur XII;1952;25HA05;%;B4;PB7;XX;76,5;9;77,77;3,31;-1,6;-1,27;-0,4;TB;153;70,72;9,28;8,2;5,78;0,6;B+;19/03/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA05;%;B4;PB7;XX;75,7;9;77,77;3,31;-2,7;-2,07;-0,6;TB;153;70,72;9,28;7,0;4,98;0,5;TB;19/03/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA06;%;B4;PB7;XX;41,1;9;41,09;2,37;0,0;0,01;0,0;TB;152;37,13;6,09;10,7;3,97;0,7;B+;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA06;%;B4;PB7;XX;39,8;9;41,09;2,37;-3,1;-1,29;-0,5;TB;152;37,13;6,09;7,2;2,67;0,4;TB;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA07;%;B4;PB7;XX;102,5;12;99,44;7,07;3,1;3,06;0,4;TB;159;89,79;10,36;14,2;12,71;1,2;B+;16/04/2025;16,0;Maud LEBAS
FV;Facteur XII;1952A;25HA07;%;B4;PB7;XX;111,9;12;99,44;7,07;12,5;12,46;1,7;B+;159;89,79;10,36;24,6;22,11;2,1;+1;16/04/2025;16,0;Maud LEBAS
FV;Facteur XII;1952;25HA08;%;B4;PB7;XX;76,9;12;65,56;6,29;17,3;11,34;1,7;B+;158;56,59;7,91;35,9;20,31;2,6;+1;16/04/2025;20,0;Maud LEBAS
FV;Facteur XII;1952A;25HA08;%;B4;PB7;XX;76,6;12;65,56;6,29;16,8;11,04;1,7;B+;158;56,59;7,91;35,4;20,01;2,5;+1;16/04/2025;20,0;Maud LEBAS
FV;Facteur XII;1952;25HA09;%;B4;PB7;XX;100,9;12;98,40;7,05;2,5;2,50;0,3;TB;154;90,15;9,01;11,9;10,75;1,2;B+;14/05/2025;16,0;Maud LEBAS
FV;Facteur XII;1952A;25HA09;%;B4;PB7;XX;94,4;12;98,40;7,05;-4,1;-4,00;-0,5;TB;154;90,15;9,01;4,7;4,25;0,5;TB;14/05/2025;16,0;Maud LEBAS
FV;Facteur XII;1952;25HA10;%;B4;PB7;XX;77,5;12;78,07;5,02;-0,7;-0,57;-0,1;TB;155;71,32;8,11;8,7;6,18;0,8;B+;14/05/2025;16,0;Maud LEBAS
FV;Facteur XII;1952A;25HA10;%;B4;PB7;XX;74,7;12;78,07;5,02;-4,3;-3,37;-0,6;TB;155;71,32;8,11;4,7;3,38;0,4;TB;14/05/2025;16,0;Maud LEBAS
FV;Facteur XII;1952;25HA11;%;B4;PB7;XX;73,6;11;77,00;5,46;-4,4;-3,40;-0,6;TB;153;70,77;8,18;4,0;2,83;0,3;TB;11/06/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA11;%;B4;PB7;XX;73,7;11;77,00;5,46;-4,3;-3,30;-0,6;TB;153;70,77;8,18;4,1;2,93;0,4;TB;11/06/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA12;%;B4;PB7;XX;83,3;11;87,19;4,85;-4,5;-3,89;-0,7;TB;152;84,72;11,47;-1,7;-1,42;-0,1;TB;11/06/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA12;%;B4;PB7;XX;87,5;11;87,19;4,85;0,4;0,31;0,1;TB;152;84,72;11,47;3,3;2,78;0,2;TB;11/06/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA13;%;B4;PB7;XX;107,9;12;100,89;6,77;6,9;7,01;1,0;TB;159;91,83;10,79;17,5;16,07;1,5;+1;09/07/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA13;%;B4;PB7;XX;97,8;12;100,89;6,77;-3,1;-3,09;-0,4;TB;159;91,83;10,79;6,5;5,97;0,6;TB;09/07/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA14;%;B4;PB7;XX;45,4;12;42,48;2,10;6,9;2,92;1,3;TB;159;38,43;5,88;18,1;6,97;1,2;B+;09/07/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA14;%;B4;PB7;XX;43,5;12;42,48;2,10;2,4;1,02;0,5;TB;159;38,43;5,88;13,2;5,07;0,9;B+;09/07/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA15;%;B4;PB7;XX;108,6;10;97,32;8,64;11,6;11,28;1,2;B+;152;91,86;13,64;18,2;16,74;1,2;+1;27/08/2025;16,0;Maud LEBAS
FV;Facteur XII;1952A;25HA15;%;B4;PB7;XX;111,4;10;97,32;8,64;14,5;14,08;1,5;B+;152;91,86;13,64;21,3;19,54;1,4;+1;27/08/2025;16,0;Maud LEBAS
FV;Facteur XII;1952;25HA16;%;B4;PB7;XX;61,0;10;65,48;6,76;-6,8;-4,48;-0,6;TB;154;57,58;7,10;5,9;3,42;0,5;TB;27/08/2025;20,0;Maud LEBAS
FV;Facteur XII;1952A;25HA16;%;B4;PB7;XX;65,4;10;65,48;6,76;-0,1;-0,08;0,0;TB;154;57,58;7,10;13,6;7,82;1,1;B+;27/08/2025;20,0;Maud LEBAS
FV;Facteur XII;1952;25HA17;%;B4;PB7;XX;120,0;12;96,43;5,76;24,4;23,57;3,8;+1;154;91,59;13,05;31,0;28,41;2,2;+1;01/10/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA17;%;B4;PB7;XX;104,8;12;96,43;5,76;8,7;8,37;1,4;B+;154;91,59;13,05;14,4;13,21;1,0;B+;01/10/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA18;%;B4;PB7;XX;50,9;12;41,31;3,98;23,2;9,59;2,3;+1;154;38,06;6,07;33,7;12,84;2,1;+1;01/10/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA18;%;B4;PB7;XX;46,5;12;41,31;3,98;12,6;5,19;1,2;B+;154;38,06;6,07;22,2;8,44;1,4;+1;01/10/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA19;%;B4;PB7;XX;102,6;12;91,28;7,17;12,4;11,32;1,5;B+;154;86,01;12,13;19,3;16,59;1,4;+1;05/11/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA19;%;B4;PB7;XX;98,8;12;91,28;7,17;8,2;7,52;1,0;TB;154;86,01;12,13;14,9;12,79;1,1;B+;05/11/2025;16,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952;25HA20;%;B4;PB7;XX;63,4;12;64,62;5,86;-1,9;-1,22;-0,2;TB;154;57,17;7,62;10,9;6,23;0,8;B+;05/11/2025;20,0;Marie BRIONNE-FRANCOIS
FV;Facteur XII;1952A;25HA20;%;B4;PB7;XX;60,9;12;64,62;5,86;-5,8;-3,72;-0,6;TB;154;57,17;7,62;6,5;3,73;0,5;TB;05/11/2025;20,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952;25HA01;%;W8;PB7;XX;78,9;;;;;;;*;;;;;;;;22/01/2025;16,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952A;25HA01;%;W8;PB7;XX;82,7;;;;;;;*;;;;;;;;22/01/2025;16,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952;25HA02;%;W8;PB7;XX;31,8;;;;;;;*;;;;;;;;22/01/2025;20,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952A;25HA02;%;W8;PB7;XX;33,9;;;;;;;*;;;;;;;;22/01/2025;20,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952;25HA05;%;W8;PB7;XX;60,7;;;;;;;*;;;;;;;;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952A;25HA05;%;W8;PB7;XX;59,2;;;;;;;*;;;;;;;;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952;25HA06;%;W8;PB7;XX;33,3;;;;;;;*;;;;;;;;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952A;25HA06;%;W8;PB7;XX;34,4;;;;;;;*;;;;;;;;19/03/2025;20,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952;25HA13;%;W8;PB7;XX;77,6;;;;;;;*;;;;;;;;09/07/2025;16,0;Marie BRIONNE-FRANCOIS
F0;Facteur XIII Activité;1952A;25HA13;%;W8;PB7;XX;65,4;;;;;;;*;;;;;;;;09/07/2025;16,0;Marie BRIONNE-FRANCOIS
